time	open	high	low	close	tick_volume	spread	real_volume	short_ma	long_ma	signal
2021-11-10 16:00:00	1849.74	1868.55	1848.32	1849.72	36379	5	0	1832.0899999999997	1801.356	1
2021-11-10 20:00:00	1849.72	1852.77	1841.49	1848.97	18417	5	0	1834.5170000000003	1802.729	1
2021-11-11 00:00:00	1848.98	1852.57	1845.18	1845.54	7931	5	0	1836.527	1804.0783999999999	1
2021-11-11 04:00:00	1845.54	1855.53	1842.88	1853.82	12081	5	0	1838.9120000000003	1805.4952000000003	1
2021-11-11 08:00:00	1853.83	1864.38	1851.79	1862.02	13916	5	0	1842.0310000000002	1807.0440000000003	1
2021-11-11 12:00:00	1862.02	1866.0	1854.91	1863.47	17362	5	0	1845.2099999999998	1808.5771999999997	1
2021-11-11 16:00:00	1863.4	1864.41	1858.86	1862.32	16895	5	0	1848.6699999999996	1810.1054000000001	1
2021-11-11 20:00:00	1862.32	1863.37	1860.43	1861.77	5177	5	0	1852.2579999999998	1811.4966	1
2021-11-12 00:00:00	1861.75	1862.56	1857.83	1859.2	7355	5	0	1855.6599999999999	1812.8094	1
2021-11-12 04:00:00	1859.2	1860.38	1855.13	1859.85	9183	5	0	1856.6679999999997	1814.1424	1
2021-11-12 08:00:00	1859.84	1860.06	1849.47	1853.1	16136	5	0	1857.006	1815.4001999999998	1
2021-11-12 12:00:00	1853.1	1858.71	1845.2	1854.45	19602	5	0	1857.554	1816.6141999999998	1
2021-11-12 16:00:00	1854.43	1866.01	1853.9	1864.71	24230	5	0	1859.471	1818.0066	1
2021-11-12 20:00:00	1864.7	1868.61	1862.51	1864.35	10059	5	0	1860.524	1819.4763999999998	1
2021-11-15 00:00:00	1866.79	1867.84	1857.27	1860.52	10412	5	0	1860.3739999999998	1820.937	1
2021-11-15 04:00:00	1860.47	1862.3	1856.46	1858.95	9042	5	0	1859.922	1822.3591999999999	1
2021-11-15 08:00:00	1858.95	1863.55	1856.38	1862.4	13862	5	0	1859.9300000000003	1823.94	1
2021-11-15 12:00:00	1862.39	1870.3	1860.59	1864.26	16454	5	0	1860.179	1825.5819999999999	1
2021-11-15 16:00:00	1864.26	1865.22	1858.21	1863.37	20682	5	0	1860.596	1827.1984	1
2021-11-15 20:00:00	1863.33	1867.86	1862.05	1862.71	8451	5	0	1860.882	1829.1101999999998	1
2021-11-16 00:00:00	1863.07	1865.95	1861.85	1865.9	6847	5	0	1862.1619999999998	1831.1309999999999	1
2021-11-16 04:00:00	1865.9	1868.93	1864.0	1866.59	10099	5	0	1863.3759999999997	1833.065	1
2021-11-16 08:00:00	1866.67	1874.85	1862.31	1873.22	15348	5	0	1864.227	1835.0186	1
2021-11-16 12:00:00	1873.23	1877.23	1865.43	1867.05	20772	5	0	1864.497	1836.8657999999998	1
2021-11-16 16:00:00	1867.08	1869.06	1851.74	1852.14	31016	5	0	1863.659	1838.3624	1
2021-11-16 20:00:00	1852.13	1854.51	1849.67	1849.98	12254	5	0	1862.762	1839.4464	1
2021-11-17 00:00:00	1850.24	1856.0	1849.53	1855.69	8711	5	0	1862.091	1840.6904000000002	1
2021-11-17 04:00:00	1855.7	1856.1	1851.94	1852.36	12049	5	0	1860.9009999999998	1841.9034	1
2021-11-17 08:00:00	1852.39	1861.42	1852.34	1859.36	13230	5	0	1860.5	1843.1784	1
2021-11-17 12:00:00	1859.4	1865.71	1857.96	1862.13	18038	5	0	1860.4420000000002	1844.5035999999998	1
2021-11-17 16:00:00	1862.13	1867.98	1860.3	1865.45	20788	5	0	1860.3970000000002	1845.9068	1
2021-11-17 20:00:00	1865.45	1868.03	1862.84	1867.39	10388	5	0	1860.477	1847.2685999999999	1
2021-11-18 00:00:00	1866.24	1870.94	1866.24	1868.2	6458	5	0	1859.975	1848.3592	1
2021-11-18 04:00:00	1868.2	1869.96	1864.17	1866.46	10673	5	0	1859.916	1849.3316	1
2021-11-18 08:00:00	1866.44	1869.74	1862.6	1864.38	14087	5	0	1861.14	1850.2856	1
2021-11-18 12:00:00	1864.39	1866.98	1855.03	1864.31	20926	5	0	1862.5729999999999	1851.1504	1
2021-11-18 16:00:00	1864.29	1865.55	1857.67	1860.9	22249	5	0	1863.0939999999998	1852.0478	1
2021-11-18 20:00:00	1860.9	1861.07	1856.84	1858.81	8601	5	0	1863.7390000000003	1852.7896000000003	1
2021-11-19 00:00:00	1859.19	1862.2	1858.03	1861.47	6356	5	0	1863.95	1853.5493999999997	1
2021-11-19 04:00:00	1861.54	1863.72	1860.45	1861.04	7978	5	0	1863.841	1854.2874	1
2021-11-19 08:00:00	1861.01	1864.16	1851.55	1864.05	18597	5	0	1863.7009999999998	1855.0711999999999	1
2021-11-19 12:00:00	1864.15	1864.8	1857.84	1860.14	20652	5	0	1862.976	1855.78	1
2021-11-19 16:00:00	1860.17	1865.72	1843.0	1847.08	31749	5	0	1860.864	1856.2128	1
2021-11-19 20:00:00	1847.09	1850.58	1844.45	1845.7	13796	5	0	1858.788	1856.5274000000002	1
2021-11-22 00:00:00	1842.19	1848.63	1841.54	1845.96	8328	5	0	1856.946	1856.83	1
2021-11-22 04:00:00	1845.96	1849.15	1844.5	1846.72	7695	5	0	1855.1870000000004	1857.1308	-1
2021-11-22 08:00:00	1846.72	1847.08	1840.26	1845.18	16475	5	0	1853.6150000000002	1857.48	-1
2021-11-22 12:00:00	1845.19	1845.77	1834.93	1837.96	20768	5	0	1851.53	1857.7214	-1
2021-11-22 16:00:00	1837.96	1838.62	1806.85	1808.47	41048	5	0	1846.2300000000002	1857.3872000000001	-1
2021-11-22 20:00:00	1808.4	1808.47	1802.28	1804.77	17066	5	0	1840.6029999999998	1856.4872	-1
2021-11-23 00:00:00	1808.0	1812.45	1807.5	1811.42	8508	5	0	1835.3400000000001	1855.7212	-1
2021-11-23 04:00:00	1811.42	1811.42	1806.56	1808.12	9400	5	0	1830.1380000000001	1854.9042	-1
2021-11-23 08:00:00	1808.16	1809.83	1792.74	1797.76	23289	5	0	1825.2060000000001	1853.9486000000002	-1
2021-11-23 12:00:00	1797.69	1799.15	1784.2	1786.08	23817	5	0	1819.244	1852.5938	-1
2021-11-23 16:00:00	1786.08	1793.19	1782.0	1784.32	30385	5	0	1813.08	1851.0397999999998	-1
2021-11-23 20:00:00	1784.33	1791.84	1782.04	1789.28	12333	5	0	1807.336	1849.556	-1
2021-11-24 00:00:00	1789.1	1796.12	1788.47	1795.01	8717	5	0	1802.3190000000002	1848.2098	-1
2021-11-24 04:00:00	1795.0	1795.88	1792.64	1795.6	9691	5	0	1798.0829999999999	1846.8863999999999	-1
2021-11-24 08:00:00	1795.6	1796.34	1790.41	1792.04	16248	5	0	1796.44	1845.5432	-1
2021-11-24 12:00:00	1792.04	1792.86	1781.77	1784.57	22966	5	0	1794.42	1844.0376	-1
2021-11-24 16:00:00	1784.64	1791.44	1778.54	1785.45	32422	5	0	1791.8229999999999	1842.6845999999998	-1
2021-11-24 20:00:00	1785.45	1789.46	1782.58	1788.64	10552	5	0	1789.875	1841.3684	-1
2021-11-25 00:00:00	1787.93	1793.26	1786.01	1791.87	8457	5	0	1789.286	1839.9116000000001	-1
2021-11-25 04:00:00	1791.91	1794.29	1791.43	1792.9	7119	5	0	1789.968	1838.4826	-1
2021-11-25 08:00:00	1792.92	1795.04	1791.96	1793.01	9647	5	0	1790.8370000000002	1837.1324	-1
2021-11-25 12:00:00	1793.01	1793.03	1789.41	1791.18	9915	5	0	1791.027	1835.777	-1
2021-11-25 16:00:00	1791.2	1792.07	1787.85	1788.42	8646	5	0	1790.368	1834.2974	-1
2021-11-26 00:00:00	1790.47	1794.23	1790.0	1792.55	9989	5	0	1790.063	1832.8632	-1
2021-11-26 04:00:00	1792.6	1799.15	1791.79	1797.39	12215	5	0	1790.598	1831.5436000000002	-1
2021-11-26 08:00:00	1797.39	1809.86	1797.37	1809.81	26207	5	0	1793.122	1830.4856	-1
2021-11-26 12:00:00	1809.81	1815.55	1798.95	1805.64	24793	5	0	1795.141	1829.2804	-1
2021-11-26 16:00:00	1805.64	1808.07	1780.4	1785.65	28629	5	0	1794.842	1827.6616000000001	-1
2021-11-26 20:00:00	1785.71	1792.82	1784.01	1790.86	2046	5	0	1794.741	1826.0144	-1
2021-11-29 00:00:00	1788.53	1795.95	1777.64	1795.23	10721	5	0	1794.9740000000002	1824.5780000000002	-1
2021-11-29 04:00:00	1795.23	1796.56	1791.07	1795.78	9199	5	0	1795.2510000000002	1823.4508	-1
2021-11-29 08:00:00	1795.76	1799.38	1791.94	1799.29	17225	5	0	1796.062	1822.437	-1
2021-11-29 12:00:00	1799.29	1799.39	1786.81	1786.86	16282	5	0	1795.9060000000002	1821.0603999999998	-1
2021-11-29 16:00:00	1786.9	1789.92	1782.48	1784.2	21838	5	0	1795.071	1819.6972	-1
2021-11-29 20:00:00	1784.18	1785.71	1781.14	1784.96	8244	5	0	1793.828	1818.2092000000002	-1
2021-11-30 00:00:00	1785.12	1789.03	1783.0	1788.48	6543	5	0	1791.6950000000002	1816.7362	-1
2021-11-30 04:00:00	1788.49	1795.82	1787.7	1795.8	11092	5	0	1790.711	1815.3432	-1
2021-11-30 08:00:00	1795.69	1798.5	1789.97	1797.0	20824	5	0	1791.846	1813.9354	-1
2021-11-30 12:00:00	1797.1	1797.78	1789.09	1795.74	17534	5	0	1792.334	1812.4862	-1
2021-11-30 16:00:00	1795.68	1808.74	1769.82	1774.31	44418	5	0	1790.2420000000002	1810.6432	-1
2021-11-30 20:00:00	1774.36	1777.64	1771.65	1774.43	16877	5	0	1788.107	1808.8441999999998	-1
2021-12-01 00:00:00	1775.91	1778.4	1772.17	1775.24	9501	5	0	1785.702	1807.0628	-1
2021-12-01 04:00:00	1775.22	1794.41	1775.05	1790.6	9211	5	0	1786.0760000000002	1805.6568000000002	-1
2021-12-01 08:00:00	1790.6	1791.98	1776.71	1782.84	22606	5	0	1785.9399999999998	1804.1373999999998	-1
2021-12-01 12:00:00	1782.84	1790.46	1781.96	1788.05	18314	5	0	1786.2490000000003	1802.6690000000003	-1
2021-12-01 16:00:00	1788.05	1792.23	1781.44	1784.18	31251	5	0	1785.8190000000002	1801.1317999999999	-1
2021-12-01 20:00:00	1784.14	1784.21	1777.39	1781.88	20379	5	0	1784.4270000000001	1799.4884	-1
2021-12-02 00:00:00	1781.48	1783.38	1779.58	1780.27	9329	5	0	1782.7540000000001	1797.891	-1
2021-12-02 04:00:00	1780.27	1781.97	1775.18	1776.07	12153	5	0	1780.7869999999998	1796.4707999999998	-1
2021-12-02 08:00:00	1776.01	1778.97	1767.45	1773.22	18449	5	0	1780.6779999999999	1795.0212	-1
2021-12-02 12:00:00	1773.26	1781.3	1772.67	1774.41	23086	5	0	1780.6760000000002	1793.5902	-1
2021-12-02 16:00:00	1774.52	1779.03	1762.46	1763.38	38717	5	0	1779.4900000000002	1791.9234	-1
2021-12-02 20:00:00	1763.4	1769.21	1761.97	1768.4	12874	5	0	1777.27	1790.3878	-1
2021-12-03 00:00:00	1769.67	1771.97	1767.49	1770.59	8742	5	0	1776.045	1789.0404	-1
2021-12-03 04:00:00	1770.49	1776.5	1769.95	1776.01	11150	5	0	1774.841	1788.3912	-1
2021-12-03 08:00:00	1776.01	1776.04	1766.15	1769.03	14402	5	0	1773.3260000000002	1787.6764	-1
2021-12-03 12:00:00	1769.01	1778.59	1766.37	1770.05	22967	5	0	1772.143	1786.849	-1
2021-12-03 16:00:00	1770.05	1782.44	1766.3	1780.56	40112	5	0	1772.172	1786.2978	-1
2021-12-03 20:00:00	1780.56	1786.12	1779.5	1783.88	15870	5	0	1772.9530000000002	1786.0202	-1
2021-12-06 00:00:00	1782.0	1786.61	1780.65	1786.15	8496	5	0	1774.2459999999999	1786.0216	-1
2021-12-06 04:00:00	1786.19	1787.71	1781.14	1783.39	10408	5	0	1775.1439999999998	1786.0030000000002	-1
2021-12-06 08:00:00	1783.36	1786.17	1777.79	1779.78	17679	5	0	1776.784	1785.813	-1
2021-12-06 12:00:00	1779.78	1782.9	1776.54	1779.0	18124	5	0	1777.8439999999998	1785.4928	-1
2021-12-06 16:00:00	1778.85	1784.99	1775.74	1780.93	27542	5	0	1778.878	1785.1994	-1
2021-12-06 20:00:00	1780.93	1781.25	1777.84	1778.37	12008	5	0	1779.114	1784.9259999999997	-1
2021-12-07 00:00:00	1778.93	1782.01	1778.52	1779.05	6274	5	0	1780.116	1784.8156	-1
2021-12-07 04:00:00	1779.06	1781.34	1776.99	1781.03	9103	5	0	1781.214	1784.7272	-1
2021-12-07 08:00:00	1781.03	1784.57	1777.45	1781.26	15045	5	0	1781.284	1784.5796000000003	-1
2021-12-07 12:00:00	1781.22	1784.71	1772.35	1775.32	17199	5	0	1780.4279999999999	1784.2486	-1
2021-12-07 16:00:00	1775.38	1787.68	1773.74	1783.1	24408	5	0	1780.123	1784.0526	-1
2021-12-07 20:00:00	1783.15	1786.43	1782.28	1784.16	10190	5	0	1780.2	1783.8756	-1
2021-12-08 00:00:00	1784.6	1787.37	1783.54	1786.79	5788	5	0	1780.9010000000003	1783.7878	-1
2021-12-08 04:00:00	1786.79	1790.88	1786.67	1790.82	9107	5	0	1782.083	1783.8358	-1
2021-12-08 08:00:00	1790.82	1791.63	1785.87	1789.7	14080	5	0	1782.9599999999998	1783.7788	-1
2021-12-08 12:00:00	1789.7	1793.15	1781.67	1783.31	24688	5	0	1783.4540000000002	1783.4972	-1
2021-12-08 16:00:00	1783.31	1785.06	1779.64	1784.39	22928	5	0	1783.988	1782.9888	1
2021-12-08 20:00:00	1784.43	1786.85	1782.31	1782.49	9574	5	0	1784.134	1782.5258000000001	1
2021-12-09 00:00:00	1783.08	1785.53	1782.62	1784.46	5715	5	0	1784.4540000000002	1782.5019999999997	1
2021-12-09 04:00:00	1784.45	1787.09	1782.28	1785.72	9429	5	0	1785.494	1782.3991999999998	1
2021-12-09 08:00:00	1785.75	1787.64	1781.98	1782.93	13423	5	0	1785.477	1782.1532	1
2021-12-09 12:00:00	1782.95	1784.14	1773.79	1777.66	19882	5	0	1784.827	1781.7907999999998	1
2021-12-09 16:00:00	1777.65	1783.1	1773.97	1777.04	23660	5	0	1783.852	1781.3458	1
2021-12-09 20:00:00	1777.09	1778.36	1773.27	1775.13	11327	5	0	1782.2830000000001	1781.1112	1
2021-12-10 00:00:00	1775.99	1779.13	1775.59	1778.39	5574	5	0	1781.152	1780.995	1
2021-12-10 04:00:00	1778.39	1779.68	1777.02	1777.12	8187	5	0	1780.5330000000001	1780.8382000000001	-1
2021-12-10 08:00:00	1777.11	1777.61	1770.1	1770.86	15039	5	0	1779.1799999999998	1780.4858000000002	-1
